id,inv_date,product_code,price_per_unit,units_sold,total_sales,op_profit,op_margin,sales_method_code,market_code,retailer_code
8531,2021-08-24,Prod002,53.0,240,12720.0,5342.4,0.42,SM002,Mark023,1185732
8532,2021-08-24,Prod003,53.0,215,11395.0,4216.15,0.37,SM002,Mark023,1185732
8533,2021-08-24,Prod004,52.0,136,7072.0,2758.08,0.38999999999999996,SM002,Mark023,1185732
8534,2021-08-24,Prod005,51.0,132,6732.0,3029.4,0.45,SM002,Mark023,1185732
8535,2021-08-24,Prod006,55.0,80,4400.0,1495.9999999999998,0.33999999999999997,SM002,Mark023,1185732
8536,2021-09-25,Prod001,35.0,149,5215.0,2190.2999999999997,0.42,SM002,Mark023,1185732
8537,2021-09-25,Prod002,43.0,153,6579.0,2565.81,0.38999999999999996,SM002,Mark023,1185732
8538,2021-09-25,Prod003,34.0,78,2652.0,1060.8,0.39999999999999997,SM002,Mark023,1185732
8539,2021-09-25,Prod004,37.0,70,2590.0,1036.0,0.39999999999999997,SM002,Mark023,1185732
8540,2021-09-25,Prod005,39.0,74,2886.0,1356.42,0.47000000000000003,SM002,Mark023,1185732
8541,2021-09-25,Prod006,33.0,83,2739.0,986.04,0.36,SM002,Mark023,1185732
8542,2021-10-24,Prod001,28.0,119,3332.0,1332.8,0.39999999999999997,SM002,Mark023,1185732
8543,2021-10-24,Prod002,39.0,173,6747.0,2563.86,0.38,SM002,Mark023,1185732
8544,2021-10-24,Prod003,39.0,119,4641.0,1949.22,0.42,SM002,Mark023,1185732
8545,2021-10-24,Prod004,31.0,101,3131.0,1158.47,0.37,SM002,Mark023,1185732
8546,2021-10-24,Prod005,42.0,105,4410.0,2072.7000000000003,0.47000000000000003,SM002,Mark023,1185732
8547,2021-10-24,Prod006,40.0,109,4360.0,1395.2,0.32,SM002,Mark023,1185732
8548,2021-11-24,Prod001,34.0,173,5882.0,2470.44,0.42,SM002,Mark023,1185732
8549,2021-11-24,Prod002,34.0,221,7514.0,2780.18,0.37,SM002,Mark023,1185732
8550,2021-11-24,Prod003,33.0,143,4719.0,1840.4099999999999,0.38999999999999996,SM002,Mark023,1185732
8551,2021-11-24,Prod004,36.0,144,5184.0,2021.7599999999998,0.38999999999999996,SM002,Mark023,1185732
8552,2021-11-24,Prod005,56.0,136,7616.0,3351.04,0.44,SM002,Mark023,1185732
8553,2021-11-24,Prod006,60.0,176,10560.0,3484.7999999999997,0.32999999999999996,SM002,Mark023,1185732
8554,2021-12-23,Prod001,49.0,248,12152.0,4860.799999999999,0.39999999999999997,SM002,Mark023,1185732
8555,2021-12-23,Prod002,54.0,225,12150.0,4981.5,0.41,SM002,Mark023,1185732
8556,2021-12-23,Prod003,53.0,165,8745.0,3497.9999999999995,0.39999999999999997,SM002,Mark023,1128299
8557,2021-12-23,Prod004,51.0,176,8976.0,3500.6399999999994,0.38999999999999996,SM002,Mark023,1128299
8558,2021-12-23,Prod005,59.0,157,9263.0,3890.4600000000005,0.42000000000000004,SM002,Mark023,1128299
8559,2021-12-23,Prod006,65.0,190,12350.0,4322.5,0.35,SM002,Mark023,1128299
8560,2021-01-19,Prod001,23.0,233,5359.0,2786.6800000000003,0.52,SM002,Mark023,1128299
8561,2021-01-19,Prod002,28.0,187,5236.0,2460.92,0.47,SM002,Mark023,1128299
8562,2021-01-19,Prod003,18.0,176,3168.0,1013.76,0.32,SM002,Mark023,1128299
8563,2021-01-19,Prod004,21.0,136,2856.0,1199.52,0.42,SM002,Mark023,1128299
8564,2021-01-19,Prod005,30.0,140,4200.0,1889.9999999999998,0.44999999999999996,SM002,Mark023,1128299
8565,2021-01-19,Prod006,25.0,193,4825.0,2798.5000000000005,0.5800000000000001,SM002,Mark023,1128299
8566,2021-02-17,Prod001,26.0,256,6656.0,3660.8,0.55,SM002,Mark023,1128299
8567,2021-02-17,Prod002,27.0,153,4131.0,1858.9499999999998,0.44999999999999996,SM002,Mark023,1128299
8568,2021-02-17,Prod003,17.0,170,2890.0,1040.3999999999999,0.36,SM002,Mark023,1128299
8569,2021-02-11,Prod004,16.0,93,1488.0,624.96,0.42000000000000004,SM002,Mark026,1189833
8570,2021-02-11,Prod005,28.0,120,3360.0,1411.2,0.42,SM002,Mark026,1189833
8571,2021-02-11,Prod006,18.0,149,2682.0,1475.1000000000001,0.55,SM002,Mark026,1189833
8572,2021-03-10,Prod001,20.0,228,4560.0,1960.8000000000002,0.43000000000000005,SM002,Mark026,1189833
8573,2021-03-10,Prod002,22.0,105,2310.0,923.9999999999999,0.39999999999999997,SM002,Mark026,1189833
8574,2021-03-10,Prod003,16.0,140,2240.0,873.5999999999999,0.38999999999999996,SM002,Mark026,1189833
8575,2021-03-10,Prod004,20.0,75,1500.0,630.0000000000001,0.42000000000000004,SM002,Mark026,1189833
8576,2021-03-10,Prod005,28.0,90,2520.0,1007.9999999999999,0.39999999999999997,SM002,Mark026,1189833
8577,2021-03-10,Prod006,21.0,140,2940.0,1675.8000000000002,0.5700000000000001,SM002,Mark026,1189833
8578,2021-04-11,Prod001,20.0,194,3880.0,1784.8000000000002,0.46,SM002,Mark026,1189833
8579,2021-04-11,Prod002,20.0,111,2220.0,821.4,0.37,SM002,Mark026,1189833
8580,2021-04-11,Prod003,10.0,107,1070.0,438.7,0.41,SM002,Mark026,1189833
8581,2021-04-11,Prod004,14.0,75,1050.0,472.5,0.45,SM002,Mark026,1189833
8582,2021-04-11,Prod005,24.0,88,2112.0,823.68,0.38999999999999996,SM002,Mark026,1189833
8583,2021-04-11,Prod006,20.0,136,2720.0,1414.4,0.52,SM002,Mark026,1189833
8584,2021-05-12,Prod001,27.0,228,6156.0,2647.0800000000004,0.43000000000000005,SM002,Mark026,1189833
8585,2021-05-12,Prod002,22.0,128,2816.0,1182.72,0.42,SM002,Mark026,1189833
8586,2021-05-12,Prod003,19.0,109,2071.0,786.98,0.38,SM002,Mark026,1189833
8587,2021-05-12,Prod004,19.0,94,1786.0,767.9800000000001,0.43000000000000005,SM002,Mark026,1189833
8588,2021-05-12,Prod005,29.0,90,2610.0,1096.2,0.42,SM002,Mark026,1189833
8589,2021-05-12,Prod006,32.0,128,4096.0,2334.7200000000003,0.5700000000000001,SM002,Mark026,1189833
8590,2021-06-11,Prod001,21.0,208,4368.0,1878.2400000000002,0.43000000000000005,SM002,Mark026,1189833
8591,2021-06-11,Prod002,18.0,132,2376.0,950.4,0.39999999999999997,SM002,Mark026,1189833
8592,2021-06-11,Prod003,13.0,128,1664.0,615.68,0.37,SM002,Mark026,1189833
8593,2021-06-11,Prod004,13.0,132,1716.0,737.8800000000001,0.43000000000000005,SM002,Mark026,1189833
8594,2021-06-11,Prod005,24.0,132,3168.0,1172.16,0.37,SM002,Mark026,1189833
8595,2021-06-11,Prod006,32.0,190,6080.0,3283.2000000000003,0.54,SM002,Mark026,1189833
8596,2021-07-10,Prod001,28.0,248,6944.0,2985.9200000000005,0.43000000000000005,SM002,Mark026,1189833
8597,2021-07-10,Prod002,20.0,182,3640.0,1419.6,0.38999999999999996,SM002,Mark026,1189833
8598,2021-07-10,Prod003,19.0,157,2983.0,1163.37,0.38999999999999996,SM002,Mark026,1189833
8599,2021-07-10,Prod004,16.0,128,2048.0,962.5600000000001,0.47000000000000003,SM002,Mark026,1189833
8600,2021-07-10,Prod005,28.0,140,3920.0,1489.6,0.38,SM002,Mark026,1189833
8601,2021-07-10,Prod006,32.0,204,6528.0,3590.4,0.55,SM002,Mark026,1189833
8602,2021-08-11,Prod001,27.0,248,6696.0,3147.1200000000003,0.47000000000000003,SM002,Mark026,1189833
8603,2021-08-11,Prod002,28.0,179,5012.0,2105.04,0.42,SM002,Mark026,1189833
8604,2021-08-11,Prod003,23.0,158,3634.0,1489.9399999999998,0.41,SM002,Mark026,1189833
8605,2021-08-11,Prod004,14.0,124,1736.0,815.9200000000001,0.47000000000000003,SM002,Mark026,1189833
8606,2021-08-11,Prod005,23.0,109,2507.0,977.7299999999999,0.38999999999999996,SM002,Mark026,1189833
8607,2021-08-11,Prod006,27.0,184,4968.0,2831.76,0.5700000000000001,SM002,Mark026,1189833
8608,2021-09-12,Prod001,23.0,228,5244.0,2359.8,0.45,SM002,Mark026,1189833
8609,2021-09-12,Prod002,19.0,158,3002.0,1140.76,0.38,SM002,Mark026,1189833
8610,2021-09-12,Prod003,7.0,105,735.0,308.7,0.42,SM002,Mark026,1189833
8611,2021-09-12,Prod004,7.0,111,777.0,357.42,0.46,SM002,Mark026,1189833
8612,2021-09-12,Prod005,16.0,114,1824.0,747.8399999999999,0.41,SM002,Mark026,1189833
8613,2021-09-12,Prod006,18.0,132,2376.0,1354.3200000000002,0.5700000000000001,SM002,Mark026,1189833
8614,2021-10-11,Prod001,24.0,201,4824.0,2267.28,0.47000000000000003,SM002,Mark026,1189833
8615,2021-10-11,Prod002,14.0,132,1848.0,739.1999999999999,0.39999999999999997,SM002,Mark026,1189833
8616,2021-10-11,Prod003,13.0,90,1170.0,479.7,0.41,SM002,Mark026,1189833
8617,2021-10-11,Prod004,13.0,94,1222.0,562.12,0.46,SM002,Mark026,1189833
8618,2021-10-11,Prod005,20.0,85,1700.0,662.9999999999999,0.38999999999999996,SM002,Mark026,1189833
8619,2021-10-11,Prod006,25.0,140,3500.0,1890.0000000000002,0.54,SM002,Mark026,1189833
8620,2021-11-11,Prod001,22.0,165,3630.0,1560.9,0.43000000000000005,SM002,Mark026,1189833
8621,2021-11-11,Prod002,14.0,136,1904.0,742.56,0.38999999999999996,SM002,Mark026,1189833
8622,2021-11-11,Prod003,14.0,107,1498.0,629.16,0.42,SM002,Mark026,1189833
8623,2021-11-11,Prod004,15.0,124,1860.0,781.2,0.42000000000000004,SM002,Mark026,1189833
8624,2021-11-11,Prod005,28.0,123,3444.0,1308.72,0.38,SM002,Mark026,1189833
8625,2021-11-11,Prod006,35.0,158,5530.0,3041.5000000000005,0.55,SM002,Mark026,1189833
8626,2021-12-10,Prod001,29.0,231,6699.0,3081.54,0.46,SM002,Mark026,1189833
8627,2021-12-10,Prod002,22.0,170,3740.0,1570.8,0.42,SM002,Mark026,1189833
8628,2021-12-10,Prod003,20.0,153,3060.0,1132.2,0.37,SM002,Mark026,1189833
8629,2021-12-10,Prod004,22.0,136,2992.0,1256.64,0.42000000000000004,SM002,Mark026,1189833
8630,2021-12-10,Prod005,27.0,124,3348.0,1372.6799999999998,0.41,SM002,Mark026,1189833
8631,2021-12-10,Prod006,29.0,170,4930.0,2563.6,0.52,SM002,Mark026,1189833
8632,2021-01-24,Prod001,24.0,109,2616.0,967.92,0.37,SM002,Mark026,1189833
8633,2021-01-24,Prod002,29.0,123,3567.0,1426.8,0.39999999999999997,SM002,Mark026,1189833
8634,2021-01-24,Prod003,31.0,105,3255.0,1269.4499999999998,0.38999999999999996,SM002,Mark026,1189833
8635,2021-01-24,Prod004,30.0,68,2040.0,775.2,0.38,SM002,Mark026,1189833
8636,2021-01-24,Prod005,35.0,53,1855.0,853.3000000000001,0.46,SM002,Mark026,1189833
8637,2021-01-24,Prod006,28.0,132,3696.0,1256.6399999999999,0.33999999999999997,SM002,Mark026,1189833
8638,2021-02-24,Prod001,22.0,153,3366.0,1380.06,0.41,SM002,Mark026,1189833
8639,2021-02-24,Prod002,29.0,123,3567.0,1498.1399999999999,0.42,SM002,Mark026,1189833
8640,2021-02-24,Prod003,28.0,123,3444.0,1274.28,0.37,SM002,Mark026,1189833
8641,2021-02-24,Prod004,29.0,64,1856.0,760.9599999999999,0.41,SM002,Mark027,1189833
8642,2021-02-24,Prod005,32.0,43,1376.0,605.44,0.44,SM002,Mark027,1189833
8643,2021-02-24,Prod006,28.0,98,2744.0,960.4,0.35,SM002,Mark027,1189833
8644,2021-03-23,Prod001,28.0,143,4004.0,1601.6,0.39999999999999997,SM002,Mark027,1189833
8645,2021-03-23,Prod002,40.0,98,3920.0,1607.1999999999998,0.41,SM002,Mark027,1189833
8646,2021-03-23,Prod003,41.0,112,4592.0,1744.96,0.38,SM002,Mark027,1189833
8647,2021-03-23,Prod004,39.0,75,2925.0,1082.25,0.37,SM002,Mark027,1189833
8648,2021-03-23,Prod005,43.0,30,1290.0,567.6,0.44,SM002,Mark027,1189833
8649,2021-03-23,Prod006,40.0,90,3600.0,1260.0,0.35,SM002,Mark027,1189833
8650,2021-04-24,Prod001,44.0,166,7304.0,2848.5599999999995,0.38999999999999996,SM002,Mark027,1189833
8651,2021-04-24,Prod002,39.0,88,3432.0,1407.12,0.41,SM002,Mark027,1189833
8652,2021-04-24,Prod003,47.0,114,5358.0,2196.7799999999997,0.41,SM002,Mark027,1189833
8653,2021-04-24,Prod004,34.0,70,2380.0,880.6,0.37,SM002,Mark027,1189833
8654,2021-04-24,Prod005,36.0,39,1404.0,589.6800000000001,0.42000000000000004,SM002,Mark027,1189833
8655,2021-04-24,Prod006,49.0,90,4410.0,1499.3999999999999,0.33999999999999997,SM002,Mark027,1189833
8656,2021-05-25,Prod001,39.0,155,6045.0,2538.9,0.42,SM002,Mark027,1189833
8657,2021-05-25,Prod002,36.0,109,3924.0,1569.6,0.39999999999999997,SM002,Mark027,1189833
8658,2021-05-25,Prod003,39.0,119,4641.0,1809.9899999999998,0.38999999999999996,SM002,Mark027,1189833
8659,2021-05-25,Prod004,33.0,94,3102.0,1209.78,0.38999999999999996,SM002,Mark027,1189833
8660,2021-05-25,Prod005,33.0,58,1914.0,842.16,0.44,SM002,Mark027,1189833
8661,2021-05-25,Prod006,46.0,173,7958.0,2864.88,0.36,SM002,Mark027,1189833
8662,2021-06-24,Prod001,43.0,240,10320.0,3921.6,0.38,SM002,Mark027,1189833
8663,2021-06-24,Prod002,47.0,202,9494.0,3892.54,0.41,SM002,Mark027,1189833
8664,2021-06-24,Prod003,53.0,208,11024.0,4299.36,0.38999999999999996,SM002,Mark027,1189833
8665,2021-06-24,Prod004,62.0,179,11098.0,4550.179999999999,0.41,SM002,Mark027,1189833
8666,2021-06-24,Prod005,67.0,140,9380.0,4314.8,0.46,SM002,Mark027,1189833
8667,2021-06-24,Prod006,74.0,231,17094.0,5641.0199999999995,0.32999999999999996,SM002,Mark027,1189833
8668,2021-07-23,Prod001,60.0,298,17880.0,7509.599999999999,0.42,SM002,Mark027,1189833
8669,2021-07-23,Prod002,66.0,217,14322.0,5872.0199999999995,0.41,SM002,Mark027,1189833
8670,2021-07-23,Prod003,66.0,221,14586.0,6126.12,0.42,SM002,Mark027,1189833
8671,2021-07-23,Prod004,61.0,171,10431.0,4276.71,0.41,SM002,Mark027,1189833
8672,2021-07-23,Prod005,68.0,198,13464.0,6193.4400000000005,0.46,SM002,Mark027,1189833
8673,2021-07-23,Prod006,78.0,204,15912.0,5569.2,0.35,SM002,Mark027,1189833
8674,2021-08-24,Prod001,69.0,256,17664.0,6535.68,0.37,SM002,Mark027,1189833
8675,2021-08-24,Prod002,62.0,256,15872.0,6666.24,0.42,SM002,Mark027,1189833
8676,2021-08-24,Prod003,50.0,215,10750.0,4300.0,0.39999999999999997,SM002,Mark027,1189833
8677,2021-08-24,Prod004,50.0,128,6400.0,2432.0,0.38,SM002,Mark027,1189833
8678,2021-08-24,Prod005,53.0,136,7208.0,3027.36,0.42000000000000004,SM002,Mark027,1189833
8679,2021-08-24,Prod006,53.0,88,4664.0,1725.68,0.37,SM002,Mark027,1189833
8680,2021-09-25,Prod001,34.0,149,5066.0,1874.42,0.37,SM002,Mark027,1189833
8681,2021-09-25,Prod002,43.0,158,6794.0,2581.7200000000003,0.38,SM002,Mark027,1189833
8682,2021-09-25,Prod003,39.0,83,3237.0,1359.54,0.42,SM002,Mark027,1189833
8683,2021-09-25,Prod004,38.0,62,2356.0,989.52,0.42,SM002,Mark027,1189833
8684,2021-09-25,Prod005,48.0,77,3696.0,1552.3200000000002,0.42000000000000004,SM002,Mark027,1189833
8685,2021-09-25,Prod006,36.0,85,3060.0,979.2,0.32,SM002,Mark027,1189833
8686,2021-10-24,Prod001,29.0,119,3451.0,1345.8899999999999,0.38999999999999996,SM002,Mark027,1189833
8687,2021-10-24,Prod002,37.0,179,6623.0,2516.7400000000002,0.38,SM002,Mark027,1189833
8688,2021-10-24,Prod003,37.0,109,4033.0,1492.21,0.37,SM002,Mark027,1189833
8689,2021-10-24,Prod004,34.0,114,3876.0,1511.6399999999999,0.38999999999999996,SM002,Mark027,1189833
8690,2021-10-24,Prod005,40.0,93,3720.0,1674.0,0.45,SM002,Mark027,1189833
8691,2021-10-24,Prod006,41.0,123,5043.0,1865.91,0.37,SM002,Mark027,1189833
8692,2021-11-24,Prod001,34.0,190,6460.0,2390.2,0.37,SM002,Mark027,1189833
8693,2021-11-24,Prod002,37.0,202,7474.0,2914.8599999999997,0.38999999999999996,SM002,Mark027,1189833
8694,2021-11-24,Prod003,32.0,152,4864.0,2042.8799999999999,0.42,SM002,Mark027,1189833
8695,2021-11-24,Prod004,39.0,149,5811.0,2382.5099999999998,0.41,SM002,Mark027,1189833
8696,2021-11-24,Prod005,50.0,145,7250.0,3335.0,0.46,SM002,Mark027,1189833
8697,2021-11-24,Prod006,53.0,165,8745.0,3235.65,0.37,SM002,Mark027,1189833
8698,2021-12-23,Prod001,51.0,225,11475.0,4819.5,0.42,SM002,Mark027,1189833
8699,2021-12-23,Prod002,56.0,233,13048.0,5219.2,0.39999999999999997,SM002,Mark027,1189833
8700,2021-12-23,Prod003,48.0,193,9264.0,3798.24,0.41,SM002,Mark027,1189833
8701,2021-12-23,Prod004,53.0,165,8745.0,3410.5499999999997,0.38999999999999996,SM002,Mark027,1189833
8702,2021-12-23,Prod005,54.0,157,8478.0,3984.6600000000003,0.47000000000000003,SM002,Mark027,1189833
8703,2021-12-23,Prod006,55.0,201,11055.0,3758.7,0.33999999999999997,SM002,Mark027,1189833
8704,2021-01-17,Prod001,28.0,120,3360.0,1411.2,0.42,SM002,Mark027,1189833
8705,2021-01-17,Prod002,31.0,124,3844.0,1691.36,0.43999999999999995,SM002,Mark027,1189833
8706,2021-01-17,Prod003,33.0,128,4224.0,1816.3199999999997,0.42999999999999994,SM002,Mark027,1189833
8707,2021-01-17,Prod004,34.0,78,2652.0,1219.9199999999998,0.45999999999999996,SM002,Mark027,1189833
8708,2021-01-17,Prod005,33.0,68,2244.0,1144.44,0.51,SM002,Mark027,1189833
8709,2021-01-17,Prod006,34.0,140,4760.0,1903.9999999999998,0.39999999999999997,SM002,Mark027,1189833
8710,2021-02-17,Prod001,24.0,175,4200.0,1889.9999999999998,0.44999999999999996,SM002,Mark027,1189833
8711,2021-02-17,Prod002,31.0,124,3844.0,1652.9199999999998,0.42999999999999994,SM002,Mark027,1189833
8712,2021-02-17,Prod003,34.0,132,4488.0,1929.8399999999997,0.42999999999999994,SM002,Mark027,1189833
8713,2021-02-17,Prod004,33.0,75,2475.0,1163.25,0.47,SM002,Mark028,1189833
8714,2021-02-17,Prod005,33.0,53,1749.0,822.0300000000001,0.47000000000000003,SM002,Mark028,1189833
8715,2021-02-17,Prod006,32.0,131,4192.0,1551.04,0.37,SM002,Mark028,1189833
8716,2021-03-16,Prod001,29.0,179,5191.0,2387.8599999999997,0.45999999999999996,SM002,Mark028,1189833
8717,2021-03-16,Prod002,38.0,120,4560.0,2006.3999999999999,0.43999999999999995,SM002,Mark028,1189833
8718,2021-03-16,Prod003,39.0,120,4680.0,2106.0,0.44999999999999996,SM002,Mark028,1189833
8719,2021-03-16,Prod004,43.0,96,4128.0,1775.0399999999997,0.42999999999999994,SM002,Mark028,1189833
8720,2021-03-16,Prod005,40.0,50,2000.0,1020.0,0.51,SM002,Mark028,1189833
8721,2021-03-16,Prod006,29.0,109,3161.0,1169.57,0.37,SM002,Mark028,1189833
8722,2021-04-17,Prod001,38.0,168,6384.0,3000.48,0.47,SM002,Mark028,1189833
8723,2021-04-17,Prod002,36.0,107,3852.0,1771.9199999999998,0.45999999999999996,SM002,Mark028,1189833
8724,2021-04-17,Prod003,40.0,120,4800.0,2016.0,0.42,SM002,Mark028,1189833
8725,2021-04-17,Prod004,27.0,91,2457.0,1105.6499999999999,0.44999999999999996,SM002,Mark028,1189833
8726,2021-04-17,Prod005,34.0,56,1904.0,971.04,0.51,SM002,Mark028,1189833
8727,2021-04-17,Prod006,39.0,123,4797.0,1774.8899999999999,0.37,SM002,Mark028,1189833
8728,2021-05-18,Prod001,32.0,176,5632.0,2421.7599999999998,0.42999999999999994,SM002,Mark028,1189833
8729,2021-05-18,Prod002,40.0,128,5120.0,2252.7999999999997,0.43999999999999995,SM002,Mark028,1189833
8730,2021-05-18,Prod003,37.0,136,5032.0,2113.44,0.42,SM002,Mark028,1189833
8731,2021-05-18,Prod004,33.0,101,3333.0,1433.1899999999998,0.42999999999999994,SM002,Mark028,1189833
8732,2021-05-18,Prod005,32.0,77,2464.0,1182.72,0.48,SM002,Mark028,1189833
8733,2021-05-18,Prod006,46.0,178,8188.0,3275.2,0.39999999999999997,SM002,Mark028,1189833
8734,2021-06-17,Prod001,47.0,256,12032.0,5655.04,0.47,SM002,Mark028,1189833
8735,2021-06-17,Prod002,55.0,224,12320.0,5543.999999999999,0.44999999999999996,SM002,Mark028,1189833
8736,2021-06-17,Prod003,55.0,210,11550.0,5081.999999999999,0.43999999999999995,SM002,Mark028,1189833
8737,2021-06-17,Prod004,59.0,184,10856.0,5102.32,0.47,SM002,Mark028,1189833
8738,2021-06-17,Prod005,70.0,153,10710.0,5033.700000000001,0.47000000000000003,SM002,Mark028,1189833
8739,2021-06-17,Prod006,80.0,248,19840.0,8134.4,0.41,SM002,Mark028,1189833
8740,2021-07-16,Prod001,62.0,306,18972.0,8157.959999999999,0.42999999999999994,SM002,Mark028,1189833
8741,2021-07-16,Prod002,67.0,248,16616.0,7643.36,0.45999999999999996,SM002,Mark028,1189833
8742,2021-07-16,Prod003,69.0,210,14490.0,6810.299999999999,0.47,SM002,Mark028,1189833
8743,2021-07-16,Prod004,62.0,198,12276.0,5524.2,0.44999999999999996,SM002,Mark028,1189833
8744,2021-07-16,Prod005,73.0,221,16133.0,7905.17,0.49,SM002,Mark028,1189833
8745,2021-07-16,Prod006,81.0,208,16848.0,6907.679999999999,0.41,SM002,Mark028,1189833
8746,2021-08-17,Prod001,73.0,255,18615.0,8749.05,0.47,SM002,Mark028,1189833
8747,2021-08-17,Prod002,57.0,256,14592.0,6420.48,0.43999999999999995,SM002,Mark028,1189833
8748,2021-08-17,Prod003,50.0,217,10850.0,4557.0,0.42,SM002,Mark028,1189833
8749,2021-08-17,Prod004,55.0,143,7865.0,3696.5499999999997,0.47,SM002,Mark028,1189833
8750,2021-08-17,Prod005,47.0,152,7144.0,3500.56,0.49,SM002,Mark028,1189833
8751,2021-08-17,Prod006,46.0,102,4692.0,1782.96,0.38,SM002,Mark028,1189833
8752,2021-09-18,Prod001,33.0,175,5775.0,2425.5,0.42,SM002,Mark028,1189833
8753,2021-09-18,Prod002,40.0,175,7000.0,3009.9999999999995,0.42999999999999994,SM002,Mark028,1189833
8754,2021-09-18,Prod003,30.0,96,2880.0,1324.8,0.45999999999999996,SM002,Mark028,1189833
8755,2021-09-18,Prod004,34.0,80,2720.0,1142.3999999999999,0.42,SM002,Mark028,1189833
8756,2021-09-18,Prod005,41.0,83,3403.0,1633.4399999999998,0.48,SM002,Mark028,1189833
8757,2021-09-18,Prod006,30.0,90,2700.0,1080.0,0.39999999999999997,SM002,Mark028,1189833
8758,2021-10-17,Prod001,25.0,124,3100.0,1332.9999999999998,0.42999999999999994,SM002,Mark028,1189833
8759,2021-10-17,Prod002,34.0,184,6256.0,2815.2,0.44999999999999996,SM002,Mark028,1189833
8760,2021-10-17,Prod003,33.0,128,4224.0,1900.7999999999997,0.44999999999999996,SM002,Mark028,1189833
8761,2021-10-17,Prod004,31.0,120,3720.0,1599.5999999999997,0.42999999999999994,SM002,Mark028,1189833
8762,2021-10-17,Prod005,39.0,112,4368.0,2096.64,0.48,SM002,Mark028,1189833
8763,2021-10-17,Prod006,44.0,140,6160.0,2464.0,0.39999999999999997,SM002,Mark028,1189833
8764,2021-11-17,Prod001,28.0,219,6132.0,2882.04,0.47,SM002,Mark028,1189833
8765,2021-11-17,Prod002,35.0,224,7840.0,3684.7999999999997,0.47,SM002,Mark028,1189833
8766,2021-11-17,Prod003,30.0,158,4740.0,2180.3999999999996,0.45999999999999996,SM002,Mark028,1189833
8767,2021-11-17,Prod004,40.0,155,6200.0,2852.0,0.45999999999999996,SM002,Mark028,1189833
8768,2021-11-17,Prod005,53.0,147,7791.0,3661.7700000000004,0.47000000000000003,SM002,Mark028,1189833
8769,2021-11-17,Prod006,64.0,180,11520.0,4723.2,0.41,SM002,Mark028,1189833
8770,2021-12-16,Prod001,46.0,272,12512.0,5755.5199999999995,0.45999999999999996,SM002,Mark028,1189833
8771,2021-12-16,Prod002,52.0,248,12896.0,5674.239999999999,0.43999999999999995,SM002,Mark028,1189833
8772,2021-12-16,Prod003,53.0,192,10176.0,4375.679999999999,0.42999999999999994,SM002,Mark028,1185732
8773,2021-12-16,Prod004,53.0,192,10176.0,4782.719999999999,0.47,SM002,Mark028,1185732
8774,2021-12-16,Prod005,55.0,168,9240.0,4435.2,0.48,SM002,Mark028,1185732
8775,2021-12-16,Prod006,59.0,194,11446.0,4578.4,0.39999999999999997,SM002,Mark028,1185732
8776,2021-01-05,Prod001,14.0,223,3122.0,1061.4799999999998,0.33999999999999997,SM002,Mark028,1185732
8777,2021-01-05,Prod002,20.0,209,4180.0,1504.8,0.36,SM002,Mark028,1185732
8778,2021-01-05,Prod003,21.0,162,3402.0,1258.74,0.37,SM002,Mark028,1185732
8779,2021-01-05,Prod004,26.0,166,4316.0,1812.7200000000003,0.42000000000000004,SM002,Mark028,1185732
8780,2021-01-05,Prod005,28.0,111,3108.0,870.2400000000001,0.28,SM002,Mark028,1185732
8781,2021-01-05,Prod006,23.0,147,3381.0,1690.5,0.5,SM002,Mark028,1189833
8782,2021-02-04,Prod001,18.0,200,3600.0,1152.0,0.32,SM002,Mark028,1185732
8783,2021-02-04,Prod002,28.0,180,5040.0,1663.1999999999998,0.32999999999999996,SM002,Mark028,1185732
8784,2021-02-04,Prod003,28.0,128,3584.0,1254.3999999999999,0.35,SM002,Mark028,1185732
8785,2021-02-04,Prod004,27.0,116,3132.0,1315.44,0.42000000000000004,SM002,Mark029,1185732
8786,2021-02-04,Prod005,31.0,88,2728.0,818.4,0.3,SM002,Mark029,1185732
8787,2021-02-04,Prod006,26.0,135,3510.0,1825.2,0.52,SM002,Mark029,1185732
8788,2021-03-06,Prod001,21.0,200,4200.0,1554.0,0.37,SM002,Mark029,1185732
8789,2021-03-06,Prod002,27.0,188,5076.0,1979.6399999999999,0.38999999999999996,SM002,Mark029,1185732
8790,2021-03-06,Prod003,20.0,135,2700.0,1026.0,0.38,SM002,Mark029,1185732
8791,2021-03-06,Prod004,26.0,112,2912.0,1368.64,0.47000000000000003,SM002,Mark029,1185732
8792,2021-03-06,Prod005,32.0,88,2816.0,985.5999999999999,0.35,SM002,Mark029,1189833
8793,2021-03-06,Prod006,25.0,124,3100.0,1643.0,0.53,SM002,Mark029,1189833
8794,2021-04-05,Prod001,15.0,215,3225.0,1354.5,0.42,SM002,Mark029,1189833
8795,2021-04-05,Prod002,21.0,215,4515.0,1760.85,0.38999999999999996,SM002,Mark029,1189833
8796,2021-04-05,Prod003,19.0,162,3078.0,1138.86,0.37,SM002,Mark029,1189833
8797,2021-04-05,Prod004,20.0,116,2320.0,1136.8,0.49,SM002,Mark029,1189833
8798,2021-04-05,Prod005,27.0,91,2457.0,786.24,0.32,SM002,Mark029,1189833
8799,2021-04-05,Prod006,23.0,176,4048.0,2307.36,0.5700000000000001,SM002,Mark029,1189833
8800,2021-05-05,Prod001,14.0,210,2940.0,1234.8,0.42,SM002,Mark029,1189833
