id,inv_date,year,month,day_of_week,day_name,id,inv_date,product_code,price_per_unit,units_sold,total_sales,op_profit,op_margin,sales_method_code,market_code,retailer_code
481,2021-12-13,2021,12,0,Monday,7618,2021-12-13,Prod001,64,150,9600,3936.0,0.41,SM003,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3730,2021-12-13,Prod001,65,575,373750,112125,0.3,SM001,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3442,2021-12-13,Prod001,65,600,390000,136500,0.35,SM001,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,9491,2021-12-13,Prod002,37,113,4181,1337.92,0.32,SM002,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,7331,2021-12-13,Prod002,50,100,5000,2400,0.48,SM003,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,7619,2021-12-13,Prod002,53,105,5565,2226,0.4,SM003,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3731,2021-12-13,Prod002,55.0,375,206250.0,61875.0,0.3,SM001,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3443,2021-12-13,Prod002,55.0,400,220000.0,77000,0.35,SM001,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,9492,2021-12-13,Prod003,36,112,4032,1088.64,0.27,SM002,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,7332,2021-12-13,Prod003,50,109,5450,2943,0.54,SM003,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,7620,2021-12-13,Prod003,51,98,4998,1949.22,0.39,SM003,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3732,2021-12-13,Prod003,55.0,350,192500.0,48125.0,0.25,SM001,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3444,2021-12-13,Prod003,55.0,375,206250.0,82500.0,0.4,SM001,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,9493,2021-12-13,Prod004,43,105,4515,1264.2,0.28,SM002,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,7621,2021-12-13,Prod004,52,75,3900,1482,0.38,SM003,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,7333,2021-12-13,Prod004,53,98,5194,2804.76,0.54,SM003,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,3733,2021-12-13,Prod004,55.0,300,165000.0,41250.0,0.25,SM001,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3445,2021-12-13,Prod004,55.0,325,178750.0,71500.0,0.4,SM001,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,8185,2021-12-13,Prod005,36,41,1476,501.84,0.34,SM002,Mark007,1185732
481,2021-12-13,2021,12,0,Monday,4369,2021-12-13,Prod005,50,36,1800,810.0,0.45,SM003,Mark007,1185732
481,2021-12-13,2021,12,0,Monday,9494,2021-12-13,Prod005,52,90,4680,1357.2,0.29,SM002,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,481,2021-12-13,Prod005,55.0,125,68750.0,20625.0,0.3,SM002,Mark007,1185732
481,2021-12-13,2021,12,0,Monday,7334,2021-12-13,Prod005,61,91,5551,2220.4,0.4,SM003,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,7622,2021-12-13,Prod005,62,84,5208,2031.12,0.39,SM003,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3734,2021-12-13,Prod005,65,300,195000,48750,0.25,SM001,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3446,2021-12-13,Prod005,65,325,211250,63375,0.3,SM001,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,9495,2021-12-13,Prod006,51,128,6528,2154.24,0.33,SM002,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,7623,2021-12-13,Prod006,65,112,7280,3203.2,0.44,SM003,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,7335,2021-12-13,Prod006,65,123,7995,3997.5,0.5,SM003,Mark048,1197832
481,2021-12-13,2021,12,0,Monday,3735,2021-12-13,Prod006,70,400,280000,84000,0.3,SM001,Mark052,1128298
481,2021-12-13,2021,12,0,Monday,3447,2021-12-13,Prod006,70,425,297500,119000,0.4,SM001,Mark048,1197832
482,2021-12-14,2021,12,1,Tuesday,8186,2021-12-14,Prod006,48,79,3792,1175.52,0.31,SM002,Mark007,1185732
482,2021-12-14,2021,12,1,Tuesday,4370,2021-12-14,Prod006,55,61,3355,1342,0.4,SM003,Mark007,1185732
482,2021-12-14,2021,12,1,Tuesday,482,2021-12-14,Prod006,60,225,135000,33750,0.25,SM002,Mark007,1185732
483,2021-12-15,2021,12,2,Wednesday,8187,2021-12-15,Prod001,47,124,5828,3088.84,0.53,SM002,Mark007,1185732
483,2021-12-15,2021,12,2,Wednesday,4371,2021-12-15,Prod001,55,104,5720,3546.4,0.62,SM003,Mark007,1185732
483,2021-12-15,2021,12,2,Wednesday,5602,2021-12-15,Prod001,55,255,14025,8555.25,0.61,SM003,Mark024,1128299
483,2021-12-15,2021,12,2,Wednesday,483,2021-12-15,Prod001,60,400,240000,120000,0.5,SM002,Mark007,1185732
483,2021-12-15,2021,12,2,Wednesday,1714,2021-12-15,Prod001,60,850,510000,255000,0.5,SM001,Mark024,1128299
483,2021-12-15,2021,12,2,Wednesday,5603,2021-12-15,Prod002,46,176,8096,4290.88,0.53,SM003,Mark024,1128299
483,2021-12-15,2021,12,2,Wednesday,1715,2021-12-15,Prod002,50,650,325000,130000.0,0.4,SM001,Mark024,1128299
483,2021-12-15,2021,12,2,Wednesday,5604,2021-12-15,Prod003,48,168,8064,3628.8,0.45,SM003,Mark024,1185732
483,2021-12-15,2021,12,2,Wednesday,1716,2021-12-15,Prod003,50,600,300000,90000,0.3,SM001,Mark024,1185732
483,2021-12-15,2021,12,2,Wednesday,5605,2021-12-15,Prod004,48,138,6624,3179.52,0.48,SM003,Mark024,1185732
483,2021-12-15,2021,12,2,Wednesday,1717,2021-12-15,Prod004,50,550,275000,96250,0.35,SM001,Mark024,1185732
483,2021-12-15,2021,12,2,Wednesday,5606,2021-12-15,Prod005,55,143,7865,4089.8,0.52,SM003,Mark024,1185732
483,2021-12-15,2021,12,2,Wednesday,1718,2021-12-15,Prod005,60,550,330000,132000,0.4,SM001,Mark024,1185732
483,2021-12-15,2021,12,2,Wednesday,5607,2021-12-15,Prod006,59,163,9617,6251.05,0.65,SM003,Mark024,1185732
483,2021-12-15,2021,12,2,Wednesday,1719,2021-12-15,Prod006,65.0,650,422500.0,232375.0,0.55,SM001,Mark024,1185732
484,2021-12-16,2021,12,3,Thursday,8770,2021-12-16,Prod001,46,272,12512,5755.52,0.46,SM002,Mark028,1189833
484,2021-12-16,2021,12,3,Thursday,9130,2021-12-16,Prod001,48,256,12288,5775.36,0.47,SM002,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,8482,2021-12-16,Prod001,58,280,16240,5846.4,0.36,SM002,Mark020,1197831
484,2021-12-16,2021,12,3,Thursday,7186,2021-12-16,Prod001,60,176,10560,5491.2,0.52,SM003,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,3298,2021-12-16,Prod001,65,650,422500,169000,0.4,SM001,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,6538,2021-12-16,Prod001,68,194,13192,6991.76,0.53,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,5890,2021-12-16,Prod001,69,240,16560,8611.2,0.52,SM003,Mark028,1189833
484,2021-12-16,2021,12,3,Thursday,2650,2021-12-16,Prod001,70,775,542500,217000,0.4,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,2002,2021-12-16,Prod001,70.0,800,560000.0,224000.0,0.4,SM003,Mark028,1189833
484,2021-12-16,2021,12,3,Thursday,5314,2021-12-16,Prod001,72,216,15552,6220.8,0.4,SM003,Mark020,1197831
484,2021-12-16,2021,12,3,Thursday,1426,2021-12-16,Prod001,75.0,800,600000.0,180000.0,0.3,SM001,Mark020,1197831
484,2021-12-16,2021,12,3,Thursday,8188,2021-12-16,Prod002,35,68,2380,761.6,0.32,SM002,Mark007,1185732
484,2021-12-16,2021,12,3,Thursday,9131,2021-12-16,Prod002,44,201,8844,3272.28,0.37,SM002,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,4372,2021-12-16,Prod002,47,63,2961,1243.62,0.42,SM003,Mark007,1185732
484,2021-12-16,2021,12,3,Thursday,484,2021-12-16,Prod002,50,225,112500,33750,0.3,SM002,Mark007,1185732
484,2021-12-16,2021,12,3,Thursday,7187,2021-12-16,Prod002,52,135,7020,3650.4,0.52,SM003,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,8771,2021-12-16,Prod002,52,248,12896,5674.24,0.44,SM002,Mark028,1189833
484,2021-12-16,2021,12,3,Thursday,8483,2021-12-16,Prod002,55,256,14080,4364.8,0.31,SM002,Mark020,1197831
484,2021-12-16,2021,12,3,Thursday,3299,2021-12-16,Prod002,55.0,450,247500.0,99000.0,0.4,SM001,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,6539,2021-12-16,Prod002,58,155,8990,4405.1,0.49,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,2651,2021-12-16,Prod002,60.0,575,345000.0,120750.0,0.35,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,5891,2021-12-16,Prod002,72,216,15552,7776,0.5,SM003,Mark028,1189833
484,2021-12-16,2021,12,3,Thursday,2003,2021-12-16,Prod002,80.0,800,640000.0,256000.0,0.4,SM003,Mark028,1189833
484,2021-12-16,2021,12,3,Thursday,5315,2021-12-16,Prod002,82,200,16400,5740,0.35,SM003,Mark020,1197831
484,2021-12-16,2021,12,3,Thursday,1427,2021-12-16,Prod002,85.0,800,680000.0,170000.0,0.25,SM001,Mark020,1197831
484,2021-12-16,2021,12,3,Thursday,9132,2021-12-16,Prod003,43,158,6794,3057.3,0.45,SM002,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,7188,2021-12-16,Prod003,50,112,5600,2968,0.53,SM003,Mark046,1189833
484,2021-12-16,2021,12,3,Thursday,8772,2021-12-16,Prod003,53,192,10176,4375.68,0.43,SM002,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,3300,2021-12-16,Prod003,55.0,400,220000.0,88000.0,0.4,SM001,Mark046,1189833
484,2021-12-16,2021,12,3,Thursday,6540,2021-12-16,Prod003,59,137,8083,4364.82,0.54,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,2652,2021-12-16,Prod003,60.0,525,315000.0,126000.0,0.4,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,8484,2021-12-16,Prod003,64,204,13056,4308.48,0.33,SM002,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,5892,2021-12-16,Prod003,69,162,11178,5812.56,0.52,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,5316,2021-12-16,Prod003,75,174,13050,5220,0.4,SM003,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,2004,2021-12-16,Prod003,75.0,600,450000.0,180000.0,0.4,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,1428,2021-12-16,Prod003,80.0,600,480000.0,144000,0.3,SM001,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,9133,2021-12-16,Prod004,41,143,5863,2755.61,0.47,SM002,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,7189,2021-12-16,Prod004,53,102,5406,2757.06,0.51,SM003,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,8773,2021-12-16,Prod004,53,192,10176,4782.72,0.47,SM002,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,3301,2021-12-16,Prod004,55.0,350,192500.0,77000.0,0.4,SM001,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,6541,2021-12-16,Prod004,56,133,7448,3872.96,0.52,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,8485,2021-12-16,Prod004,58,204,11832,4022.88,0.34,SM002,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,2653,2021-12-16,Prod004,60.0,475,285000.0,114000.0,0.4,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,5893,2021-12-16,Prod004,72,156,11232,6065.28,0.54,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,2005,2021-12-16,Prod004,75.0,600,450000.0,180000.0,0.4,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,5317,2021-12-16,Prod004,78,180,14040,5756.4,0.41,SM003,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,1429,2021-12-16,Prod004,80.0,600,480000.0,144000,0.3,SM001,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,9134,2021-12-16,Prod005,54,157,8478,3221.64,0.38,SM002,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,8774,2021-12-16,Prod005,55,168,9240,4435.2,0.48,SM002,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,7190,2021-12-16,Prod005,61,95,5795,2897.5,0.5,SM003,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,8486,2021-12-16,Prod005,64,179,11456,2978.56,0.26,SM002,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,6542,2021-12-16,Prod005,65,124,8060,4030,0.5,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,3302,2021-12-16,Prod005,65,350,227500,91000,0.4,SM001,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,2654,2021-12-16,Prod005,70,475,332500,116375.0,0.35,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,5894,2021-12-16,Prod005,82,131,10742,6230.36,0.58,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,2006,2021-12-16,Prod005,85.0,525,446250.0,200812.5,0.45,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,5318,2021-12-16,Prod005,86,147,12642,4424.7,0.35,SM003,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,1430,2021-12-16,Prod005,90.0,525,472500.0,94500.0,0.2,SM001,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,9135,2021-12-16,Prod006,53,178,9434,5188.7,0.55,SM002,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,8775,2021-12-16,Prod006,59,194,11446,4578.4,0.4,SM002,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,8487,2021-12-16,Prod006,64,200,12800,6144,0.48,SM002,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,7191,2021-12-16,Prod006,68,122,8296,4562.8,0.55,SM003,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,3303,2021-12-16,Prod006,70,450,315000,126000,0.4,SM001,Mark046,1185732
484,2021-12-16,2021,12,3,Thursday,6543,2021-12-16,Prod006,71,144,10224,6236.64,0.61,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,2655,2021-12-16,Prod006,75,575,431250,215625,0.5,SM003,Mark037,1128299
484,2021-12-16,2021,12,3,Thursday,5319,2021-12-16,Prod006,87,156,13572,7464.6,0.55,SM003,Mark020,1189833
484,2021-12-16,2021,12,3,Thursday,5895,2021-12-16,Prod006,87,175,15225,6851.25,0.45,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,2007,2021-12-16,Prod006,90.0,625,562500.0,196875.0,0.35,SM003,Mark028,1185732
484,2021-12-16,2021,12,3,Thursday,1431,2021-12-16,Prod006,95.0,625,593750.0,267187.5,0.45,SM001,Mark020,1189833
485,2021-12-17,2021,12,4,Friday,5674,2021-12-17,Prod001,41,163,6683,3475.16,0.52,SM003,Mark025,1185732
485,2021-12-17,2021,12,4,Friday,1786,2021-12-17,Prod001,45.0,650,292500.0,117000.0,0.4,SM001,Mark025,1185732
485,2021-12-17,2021,12,4,Friday,9634,2021-12-17,Prod001,49,200,9800,4606,0.47,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5103,2021-12-17,Prod001,62,138,8556,4106.88,0.48,SM003,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,1215,2021-12-17,Prod001,65,475,308750,108062.5,0.35,SM002,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,7762,2021-12-17,Prod001,71,169,11999,6599.45,0.55,SM003,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,3874,2021-12-17,Prod001,75.0,625,468750.0,187500.0,0.4,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5675,2021-12-17,Prod002,32,113,3616,1735.68,0.48,SM003,Mark025,1185732
485,2021-12-17,2021,12,4,Friday,1787,2021-12-17,Prod002,35,450,157500,55125,0.35,SM001,Mark025,1185732
485,2021-12-17,2021,12,4,Friday,9635,2021-12-17,Prod002,49,128,6272,2634.24,0.42,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5104,2021-12-17,Prod002,53,74,3922,1961,0.5,SM003,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,1216,2021-12-17,Prod002,55.0,275,151250.0,52937.5,0.35,SM002,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,7763,2021-12-17,Prod002,59,115,6785,3731.75,0.55,SM003,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,3875,2021-12-17,Prod002,65.0,425,276250.0,110500.0,0.4,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5676,2021-12-17,Prod003,32,120,3840,1804.8,0.47,SM003,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,1788,2021-12-17,Prod003,35,400,140000,49000,0.35,SM001,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,8189,2021-12-17,Prod003,38,38,1444,548.72,0.38,SM002,Mark007,1185732
485,2021-12-17,2021,12,4,Friday,9636,2021-12-17,Prod003,47,128,6016,2165.76,0.36,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,4373,2021-12-17,Prod003,48,34,1632,734.4,0.45,SM003,Mark007,1185732
485,2021-12-17,2021,12,4,Friday,485,2021-12-17,Prod003,50,125,62500,21875,0.35,SM002,Mark007,1185732
485,2021-12-17,2021,12,4,Friday,5105,2021-12-17,Prod003,52,68,3536,1768,0.5,SM003,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,1217,2021-12-17,Prod003,55.0,250,137500.0,55000.0,0.4,SM002,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,7764,2021-12-17,Prod003,62,108,6696,2812.32,0.42,SM003,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,3876,2021-12-17,Prod003,65.0,400,260000.0,78000.0,0.3,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5677,2021-12-17,Prod004,34,88,2992,1555.84,0.52,SM003,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,1789,2021-12-17,Prod004,35,350,122500,49000,0.4,SM001,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,9637,2021-12-17,Prod004,49,116,5684,1989.4,0.35,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5106,2021-12-17,Prod004,52,50,2600,1118,0.43,SM003,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,1218,2021-12-17,Prod004,55.0,200,110000.0,33000,0.3,SM002,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,7765,2021-12-17,Prod004,62,88,5456,2400.64,0.44,SM003,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,3877,2021-12-17,Prod004,65.0,350,227500.0,68250.0,0.3,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5678,2021-12-17,Prod005,42,88,3696,1848,0.5,SM003,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,1790,2021-12-17,Prod005,45.0,350,157500.0,55125.0,0.35,SM001,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,9638,2021-12-17,Prod005,50,123,6150,2275.5,0.37,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5107,2021-12-17,Prod005,60,54,3240,1166.4,0.36,SM003,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,1219,2021-12-17,Prod005,65,200,130000,32500,0.25,SM002,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,7766,2021-12-17,Prod005,74,105,7770,3341.1,0.43,SM003,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,3878,2021-12-17,Prod005,75.0,350,262500.0,78750.0,0.3,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5679,2021-12-17,Prod006,47,126,5922,3612.42,0.61,SM003,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,1791,2021-12-17,Prod006,50.0,450,225000.0,112500.0,0.5,SM001,Mark025,1189833
485,2021-12-17,2021,12,4,Friday,9639,2021-12-17,Prod006,61,144,8784,3513.6,0.4,SM002,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,5108,2021-12-17,Prod006,69,75,5175,2742.75,0.53,SM003,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,1220,2021-12-17,Prod006,70,300,210000,84000,0.4,SM002,Mark027,1128298
485,2021-12-17,2021,12,4,Friday,7767,2021-12-17,Prod006,74,117,8658,4242.42,0.49,SM003,Mark054,1185732
485,2021-12-17,2021,12,4,Friday,3879,2021-12-17,Prod006,80,450,360000,126000.0,0.35,SM002,Mark054,1185732
486,2021-12-18,2021,12,5,Saturday,8190,2021-12-18,Prod004,40,34,1360,516.8,0.38,SM002,Mark007,1185732
486,2021-12-18,2021,12,5,Saturday,4374,2021-12-18,Prod004,48,29,1392,626.4,0.45,SM003,Mark007,1185732
486,2021-12-18,2021,12,5,Saturday,486,2021-12-18,Prod004,50,100,50000,17500,0.35,SM002,Mark007,1185732
487,2021-12-19,2021,12,6,Sunday,9274,2021-12-19,Prod001,55,200,11000,4620,0.42,SM002,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,9202,2021-12-19,Prod001,55,238,13090,6021.4,0.46,SM002,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,6682,2021-12-19,Prod001,64,169,10816,5948.8,0.55,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,6610,2021-12-19,Prod001,67,203,13601,7480.55,0.55,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,2794,2021-12-19,Prod001,70,625,437500,175000,0.4,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2722,2021-12-19,Prod001,70,700,490000,196000,0.4,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9203,2021-12-19,Prod002,46,155,7130,2852.0,0.4,SM002,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9275,2021-12-19,Prod002,47,149,7003,2661.14,0.38,SM002,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,6611,2021-12-19,Prod002,54,140,7560,3553.2,0.47,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,6683,2021-12-19,Prod002,58,119,6902,3105.9,0.45,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2795,2021-12-19,Prod002,60.0,425,255000.0,89250,0.35,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2723,2021-12-19,Prod002,60.0,500,300000.0,105000.0,0.35,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9204,2021-12-19,Prod003,43,149,6407,2819.08,0.44,SM002,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9276,2021-12-19,Prod003,44,131,5764,2593.8,0.45,SM002,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,6684,2021-12-19,Prod003,55,101,5555,2777.5,0.5,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,6612,2021-12-19,Prod003,55,126,6930,3742.2,0.54,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,2796,2021-12-19,Prod003,60.0,375,225000.0,90000.0,0.4,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2724,2021-12-19,Prod003,60.0,450,270000.0,108000.0,0.4,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9205,2021-12-19,Prod004,40,124,4960,2281.6,0.46,SM002,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9277,2021-12-19,Prod004,45,114,5130,2308.5,0.45,SM002,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,6685,2021-12-19,Prod004,54,94,5076,2690.28,0.53,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,6613,2021-12-19,Prod004,57,120,6840,3488.4,0.51,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,2797,2021-12-19,Prod004,60.0,325,195000.0,78000.0,0.4,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2725,2021-12-19,Prod004,60.0,400,240000.0,96000.0,0.4,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,8191,2021-12-19,Prod005,43,30,1290,425.7,0.33,SM002,Mark007,1185732
487,2021-12-19,2021,12,6,Sunday,9206,2021-12-19,Prod005,50,132,6600,2640,0.4,SM002,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9278,2021-12-19,Prod005,55,98,5390,2156,0.4,SM002,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,4375,2021-12-19,Prod005,56,27,1512,650.16,0.43,SM003,Mark007,1185732
487,2021-12-19,2021,12,6,Sunday,487,2021-12-19,Prod005,60,100,60000,18000,0.3,SM002,Mark007,1185732
487,2021-12-19,2021,12,6,Sunday,6614,2021-12-19,Prod005,64,112,7168,3512.32,0.49,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,6686,2021-12-19,Prod005,69,81,5589,2682.72,0.48,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2798,2021-12-19,Prod005,70,325,227500,79625,0.35,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2726,2021-12-19,Prod005,70,400,280000,98000,0.35,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,9279,2021-12-19,Prod006,51,128,6528,2807.04,0.43,SM002,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,9207,2021-12-19,Prod006,55,170,9350,4207.5,0.45,SM002,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,6687,2021-12-19,Prod006,68,123,8364,4182,0.5,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,6615,2021-12-19,Prod006,70,150,10500,5355,0.51,SM003,Mark038,1189833
487,2021-12-19,2021,12,6,Sunday,2799,2021-12-19,Prod006,75,425,318750,127500,0.4,SM003,Mark039,1197832
487,2021-12-19,2021,12,6,Sunday,2727,2021-12-19,Prod006,75,500,375000,150000,0.4,SM003,Mark038,1189833
488,2021-12-20,2021,12,0,Monday,7258,2021-12-20,Prod001,57,122,6954,3477,0.5,SM003,Mark047,1185732
488,2021-12-20,2021,12,0,Monday,3370,2021-12-20,Prod001,60,450,270000,108000,0.4,SM001,Mark047,1185732
488,2021-12-20,2021,12,0,Monday,5174,2021-12-20,Prod001,69,174,12006,5642.82,0.47,SM003,Mark018,1128298
488,2021-12-20,2021,12,0,Monday,1286,2021-12-20,Prod001,75.0,600,450000.0,157500.0,0.35,SM002,Mark018,1128298
488,2021-12-20,2021,12,0,Monday,7259,2021-12-20,Prod002,46,65,2990,1495,0.5,SM003,Mark047,1185732
488,2021-12-20,2021,12,0,Monday,3371,2021-12-20,Prod002,50,250,125000,43750,0.35,SM001,Mark047,1185732
488,2021-12-20,2021,12,0,Monday,5175,2021-12-20,Prod002,60,112,6720,3158.4,0.47,SM003,Mark018,1128298
488,2021-12-20,2021,12,0,Monday,1287,2021-12-20,Prod002,65.0,400,260000.0,91000.0,0.35,SM002,Mark018,1128298
488,2021-12-20,2021,12,0,Monday,7260,2021-12-20,Prod003,45,65,2925,1374.75,0.47,SM003,Mark047,1185732
